relative_image_path,class_index,brand,model,brand_id,model_id,year,viewpoint,image_type,x_min,y_min,x_max,y_max
122/601/2014/22570d009ba39d.jpg,276,Ford,F-150,122,601,2014,5,1,86,161,724,448
122/601/2014/3d8ad64514c423.jpg,276,Ford,F-150,122,601,2014,5,1,117,166,662,436
122/601/2015/9a94e98921c1cf.jpg,276,Ford,F-150,122,601,2015,1,1,242,257,559,502
122/601/2014/c2197d342f809f.jpg,276,Ford,F-150,122,601,2014,5,1,114,147,674,426
122/601/2014/bdb8e3a7782600.jpg,276,Ford,F-150,122,601,2014,1,1,203,116,600,445
122/601/2013/4fa5e695ad7e2c.jpg,276,Ford,F-150,122,601,2013,4,1,112,162,777,584
122/603/2013/865623ab669d97.jpg,277,Ford,F-350,122,603,2013,4,1,88,229,945,567
122/603/2011/30530cc3be7c00.jpg,277,Ford,F-350,122,603,2011,2,1,101,23,673,550
122/603/2013/0d44dd275c5b44.jpg,277,Ford,F-350,122,603,2013,2,1,205,190,823,636
122/603/2011/8be51e6324dab1.jpg,277,Ford,F-350,122,603,2011,3,1,37,216,760,452
122/603/2013/9266176e0bb158.jpg,277,Ford,F-350,122,603,2013,1,1,158,107,874,676
122/603/2013/0d3a4bcfa46bc6.jpg,277,Ford,F-350,122,603,2013,3,1,41,246,980,535
122/603/2011/647148739159ac.jpg,277,Ford,F-350,122,603,2011,2,1,133,34,651,482
122/603/2013/7ab4aae698b568.jpg,277,Ford,F-350,122,603,2013,1,1,167,106,865,655
122/603/2014/f2cf6c709ca4cf.jpg,277,Ford,F-350,122,603,2014,5,1,131,156,674,442
122/603/2013/319e7e43f51e54.jpg,277,Ford,F-350,122,603,2013,4,1,106,245,896,557
122/603/2014/00626b9c4afaf6.jpg,277,Ford,F-350,122,603,2014,2,1,184,115,631,493
122/603/2013/8498a6a3f5e71c.jpg,277,Ford,F-350,122,603,2013,4,1,40,1,786,451
122/603/2011/b6da4ff75214b0.jpg,277,Ford,F-350,122,603,2011,4,1,9,229,897,573
122/603/2013/0dee4a43ebc606.jpg,277,Ford,F-350,122,603,2013,2,1,201,117,789,656
122/603/2011/a546137b7d6379.jpg,277,Ford,F-350,122,603,2011,5,1,22,242,890,561
122/603/2011/a1b2bea85cf5e3.jpg,277,Ford,F-350,122,603,2011,4,1,83,162,725,492
122/603/2011/18b0b247590bcf.jpg,277,Ford,F-350,122,603,2011,4,1,159,159,742,468
122/603/2013/c95cb178b2f693.jpg,277,Ford,F-350,122,603,2013,4,1,82,206,941,557
122/603/2011/fe92cdbbfdc234.jpg,277,Ford,F-350,122,603,2011,3,1,65,207,742,446
122/603/2011/62fd1f402808dd.jpg,277,Ford,F-350,122,603,2011,1,1,49,14,739,548
122/603/2011/066f1469d1ebda.jpg,277,Ford,F-350,122,603,2011,5,1,37,198,769,472
122/603/2011/db27ea5e8fb8aa.jpg,277,Ford,F-350,122,603,2011,4,1,46,91,759,487
122/603/2011/c2d92d9ed216fc.jpg,277,Ford,F-350,122,603,2011,4,1,27,184,771,480
122/603/2014/6db04ebdfe8fde.jpg,277,Ford,F-350,122,603,2014,3,1,62,175,764,411
122/603/2011/27433e8a8a86a2.jpg,277,Ford,F-350,122,603,2011,2,1,161,123,651,539
122/603/2013/294e72126b7a86.jpg,277,Ford,F-350,122,603,2013,5,1,84,206,937,541
122/603/2011/1548956b5ec230.jpg,277,Ford,F-350,122,603,2011,5,1,85,167,726,480
122/603/2011/e234caad191a7e.jpg,277,Ford,F-350,122,603,2011,5,1,85,157,710,498
122/603/2011/053f806697806a.jpg,277,Ford,F-350,122,603,2011,4,1,48,92,616,394
122/603/2011/5d7e469a1e23a5.jpg,277,Ford,F-350,122,603,2011,4,1,88,164,711,499
122/603/2011/41e5a2c626fb40.jpg,277,Ford,F-350,122,603,2011,5,1,7,69,792,542
122/603/2011/0198d2f6dd2101.jpg,277,Ford,F-350,122,603,2011,2,1,90,31,788,626
122/603/2011/9afd97fce66ea8.jpg,277,Ford,F-350,122,603,2011,4,1,29,111,877,578
122/603/2011/8eea1b585d8c51.jpg,277,Ford,F-350,122,603,2011,4,1,44,74,758,469
122/603/2011/3cb291de6c1190.jpg,277,Ford,F-350,122,603,2011,1,1,86,24,704,482
122/603/2014/ffff702a098bb5.jpg,277,Ford,F-350,122,603,2014,1,1,138,81,670,499
122/604/2011/1e49603bd29528.jpg,278,Ford,F-650,122,604,2011,4,1,120,47,713,522
122/604/2011/ab42010120b3fe.jpg,278,Ford,F-650,122,604,2011,5,1,113,133,820,560
122/604/2014/2d7df9da2cca45.jpg,278,Ford,F-650,122,604,2014,3,1,36,169,983,564
122/604/2011/19ad69c2e5d8ed.jpg,278,Ford,F-650,122,604,2011,4,1,209,195,759,528
122/604/2011/db25aa2dfc525b.jpg,278,Ford,F-650,122,604,2011,3,1,50,161,760,454
122/604/2011/7c3182b619bca6.jpg,278,Ford,F-650,122,604,2011,3,1,69,204,838,507
122/604/2011/84dbc5b59b6f17.jpg,278,Ford,F-650,122,604,2011,5,1,103,125,734,484
122/604/2011/74fcbd2b31318e.jpg,278,Ford,F-650,122,604,2011,4,1,140,165,629,492
122/604/2011/88b8d40ff3d037.jpg,278,Ford,F-650,122,604,2011,2,1,120,28,903,718
122/604/2011/8f66b08c7b94f9.jpg,278,Ford,F-650,122,604,2011,2,1,195,89,718,602
122/604/2014/2498e363cc37d0.jpg,278,Ford,F-650,122,604,2014,4,1,61,144,968,591
122/604/2011/3bdb6ead188d8a.jpg,278,Ford,F-650,122,604,2011,4,1,62,169,963,618
122/604/2011/57a5fb0541ce14.jpg,278,Ford,F-650,122,604,2011,5,1,93,136,799,574
122/604/2011/b42dc59859d89a.jpg,278,Ford,F-650,122,604,2011,4,1,106,144,812,557
122/604/2013/5e3bd4af1bbea8.jpg,278,Ford,F-650,122,604,2013,5,1,105,70,787,506
122/604/2011/1f03bd61fe375f.jpg,278,Ford,F-650,122,604,2011,3,1,28,180,998,568
122/604/2011/b3f2982ddbf1e1.jpg,278,Ford,F-650,122,604,2011,4,1,28,97,781,519
122/604/2011/1231c408f326f3.jpg,278,Ford,F-650,122,604,2011,4,1,67,170,965,602
122/604/2011/7f4f91c36869da.jpg,278,Ford,F-650,122,604,2011,4,1,118,32,775,441
122/604/2011/5e884631f42482.jpg,278,Ford,F-650,122,604,2011,4,1,98,109,721,508
122/604/2013/85a54963f576ef.jpg,278,Ford,F-650,122,604,2013,3,1,82,149,823,450
122/604/2011/4c8e68de666c65.jpg,278,Ford,F-650,122,604,2011,5,1,59,161,960,587
122/604/2011/f0aff35c14d36a.jpg,278,Ford,F-650,122,604,2011,4,1,79,53,783,505
122/604/2014/1a5356c4b0cad6.jpg,278,Ford,F-650,122,604,2014,2,1,254,82,764,639
122/604/2014/d8344abbda1280.jpg,278,Ford,F-650,122,604,2014,5,1,78,147,968,587
122/604/2013/90b838261ed179.jpg,278,Ford,F-650,122,604,2013,4,1,113,61,785,516
122/604/2011/b33e62a40e9f53.jpg,278,Ford,F-650,122,604,2011,5,1,35,164,715,450
122/604/2013/64bea2d916523a.jpg,278,Ford,F-650,122,604,2013,3,1,65,134,823,443
122/604/2011/0a15d307c6c974.jpg,278,Ford,F-650,122,604,2011,5,1,112,132,694,480
122/604/2013/d469cf540debbe.jpg,278,Ford,F-650,122,604,2013,5,1,110,57,794,516
122/604/2011/f9e1025803797a.jpg,278,Ford,F-650,122,604,2011,4,1,45,119,640,494
122/604/2013/51187299c7e82b.jpg,278,Ford,F-650,122,604,2013,1,1,170,43,725,541
122/604/2013/4a2c31409e8b0e.jpg,278,Ford,F-650,122,604,2013,1,1,110,66,786,567
122/604/2011/f4248bc902225b.jpg,278,Ford,F-650,122,604,2011,1,1,160,82,641,525
122/604/2011/5bb993e6fb0303.jpg,278,Ford,F-650,122,604,2011,4,1,121,113,739,507
146/1745/2014/a510a0ea4aac50.jpg,279,Ford,F12,146,1745,2014,4,1,98,179,703,500
146/1745/2014/2b77a7bad3bc5c.jpg,279,Ford,F12,146,1745,2014,1,1,95,63,697,548
146/1745/2012/b2d1386511af9c.jpg,279,Ford,F12,146,1745,2012,1,1,46,2,877,626
146/1745/2012/8d96e32ac620fd.jpg,279,Ford,F12,146,1745,2012,5,1,175,34,805,499
146/1745/2012/9317030c1eb8e5.jpg,279,Ford,F12,146,1745,2012,5,1,81,126,684,495
146/1745/2012/d04a291d82b909.jpg,279,Ford,F12,146,1745,2012,2,1,158,1,768,476
146/1745/2012/4032dcf19f37e8.jpg,279,Ford,F12,146,1745,2012,4,1,90,115,703,479
146/1745/2014/12c208ca44c4a4.jpg,279,Ford,F12,146,1745,2014,2,1,198,116,725,580
146/1745/2011/b0c7c8b53e8265.jpg,279,Ford,F12,146,1745,2011,3,1,42,147,772,461
146/1745/2014/0a5d7a638f349a.jpg,279,Ford,F12,146,1745,2014,3,1,43,155,737,426
146/1745/2012/5dffc26ff1b0cc.jpg,279,Ford,F12,146,1745,2012,2,1,204,53,741,496
146/1745/2014/dfef03bcf01c18.jpg,279,Ford,F12,146,1745,2014,5,1,98,167,700,501
146/1745/2014/31255af48b1a28.jpg,279,Ford,F12,146,1745,2014,1,1,41,17,772,567
146/1745/2012/e82c63a049022b.jpg,279,Ford,F12,146,1745,2012,1,1,71,22,728,533
146/1745/2012/95aaef2ef4db93.jpg,279,Ford,F12,146,1745,2012,5,1,124,31,819,520
146/1745/2012/d7eb9e1e25c985.jpg,279,Ford,F12,146,1745,2012,4,1,50,1,873,512
146/1745/2012/d3b208a28a9bb8.jpg,279,Ford,F12,146,1745,2012,4,1,37,93,771,511
146/1745/2012/7ee8420c52f14e.jpg,279,Ford,F12,146,1745,2012,2,1,182,14,751,502
146/1745/2014/6fcba061e04e11.jpg,279,Ford,F12,146,1745,2014,4,1,95,122,751,513
146/1745/2011/74c92c149be2c3.jpg,279,Ford,F12,146,1745,2011,1,1,112,46,691,529
146/1745/2012/3294ec46191833.jpg,279,Ford,F12,146,1745,2012,3,1,33,107,886,473
146/1745/2012/f2c9099af10dcf.jpg,279,Ford,F12,146,1745,2012,1,1,144,72,869,673
146/1745/2012/c29790c10a473b.jpg,279,Ford,F12,146,1745,2012,3,1,19,158,888,513
146/1745/2014/33e5288c6e7382.jpg,279,Ford,F12,146,1745,2014,4,1,63,144,852,576
146/1745/2012/328793b00202aa.jpg,279,Ford,F12,146,1745,2012,3,1,46,162,736,454
146/1745/2012/877dcaf491d69b.jpg,279,Ford,F12,146,1745,2012,5,1,29,46,768,551
146/1745/2012/d740a4eb21318f.jpg,279,Ford,F12,146,1745,2012,1,1,151,113,655,493
146/1745/2012/49da6036ac9cfa.jpg,279,Ford,F12,146,1745,2012,4,1,43,106,878,581
146/1745/2014/53400efd6b6510.jpg,279,Ford,F12,146,1745,2014,5,1,176,153,699,494
146/1745/2014/edfd21ecccf376.jpg,279,Ford,F12,146,1745,2014,1,1,137,81,686,528
146/1745/2012/377c957b4a38e1.jpg,279,Ford,F12,146,1745,2012,1,1,170,1,764,537
146/1745/2014/c4263ed989d106.jpg,279,Ford,F12,146,1745,2014,1,1,190,126,822,644
146/1745/2014/02903d8f1dbe72.jpg,279,Ford,F12,146,1745,2014,4,1,12,54,790,500
146/1745/2014/fb478305f187eb.jpg,279,Ford,F12,146,1745,2014,2,1,183,124,617,522
146/1745/2012/09a2e229c97fbb.jpg,279,Ford,F12,146,1745,2012,5,1,81,166,944,597
146/1745/2014/a14ef4890866a8.jpg,279,Ford,F12,146,1745,2014,2,1,193,134,588,499
146/1745/2014/fbf25202d352cc.jpg,279,Ford,F12,146,1745,2014,5,1,100,177,697,501
146/1745/2014/7caffca993ceef.jpg,279,Ford,F12,146,1745,2014,4,1,53,144,851,568
146/1745/2012/3ef10230e0c1e1.jpg,279,Ford,F12,146,1745,2012,4,1,135,83,801,485
146/1745/2012/5868203f05f877.jpg,279,Ford,F12,146,1745,2012,4,1,68,149,759,508
146/1745/2014/9a361b29476417.jpg,279,Ford,F12,146,1745,2014,3,1,51,205,872,531
146/1745/2012/adae38b75f9dcc.jpg,279,Ford,F12,146,1745,2012,3,1,37,119,913,514
146/1745/2012/66b4eb79a614cb.jpg,279,Ford,F12,146,1745,2012,4,1,87,11,815,487
146/1745/2014/3befa3ff6ace45.jpg,279,Ford,F12,146,1745,2014,1,1,183,140,619,494
146/1745/2014/e360a4522108e0.jpg,279,Ford,F12,146,1745,2014,5,1,131,157,626,490
146/1745/2014/17471aad6f588a.jpg,279,Ford,F12,146,1745,2014,3,1,61,219,748,496
146/1745/2011/bdeff217bde6dd.jpg,279,Ford,F12,146,1745,2011,4,1,38,118,762,477
146/1745/2012/0e803942b2f06a.jpg,279,Ford,F12,146,1745,2012,1,1,162,134,630,516
146/1745/2012/0ab5229fc4a3fe.jpg,279,Ford,F12,146,1745,2012,3,1,53,140,915,510
146/1745/2012/3d8d419a2008c6.jpg,279,Ford,F12,146,1745,2012,4,1,77,145,758,504
146/1745/2014/5ca4b883cfa40d.jpg,279,Ford,F12,146,1745,2014,4,1,130,142,692,495
146/1745/2014/8fb9b7d0b156be.jpg,279,Ford,F12,146,1745,2014,2,1,225,128,793,645
146/1745/2014/87ed54a70c171c.jpg,279,Ford,F12,146,1745,2014,4,1,90,172,934,567
146/1745/2012/c160d428da312a.jpg,279,Ford,F12,146,1745,2012,5,1,66,3,868,538
146/1745/2014/1e8c581d276f41.jpg,279,Ford,F12,146,1745,2014,5,1,88,167,935,562
146/1745/2012/4f072b4007ad1b.jpg,279,Ford,F12,146,1745,2012,5,1,69,121,722,518
146/1745/2012/0ac39366bdb5d6.jpg,279,Ford,F12,146,1745,2012,1,1,223,63,740,481
146/1745/2012/855b573a4084e9.jpg,279,Ford,F12,146,1745,2012,3,1,37,149,761,447
146/1745/2012/7be7c4f21d1983.jpg,279,Ford,F12,146,1745,2012,4,1,111,145,661,477
146/1745/2012/3af77a70969e67.jpg,279,Ford,F12,146,1745,2012,2,1,145,55,878,714
146/1745/2012/6be3b4aad7d9f8.jpg,279,Ford,F12,146,1745,2012,5,1,39,72,886,626
146/1745/2012/31f948f56f3e49.jpg,279,Ford,F12,146,1745,2012,4,1,98,142,729,476
146/1745/2014/94f6cd8883293a.jpg,279,Ford,F12,146,1745,2014,3,1,52,183,979,552
146/1745/2014/5ed9403b2863c2.jpg,279,Ford,F12,146,1745,2014,4,1,101,179,698,502
146/1745/2012/13dfca59846786.jpg,279,Ford,F12,146,1745,2012,3,1,39,185,984,581
146/1745/2012/6faf9e8295b120.jpg,279,Ford,F12,146,1745,2012,4,1,74,9,853,482
146/1745/2014/fb7659684f699c.jpg,279,Ford,F12,146,1745,2014,1,1,122,60,676,506
146/1745/2014/80583a22fd6a23.jpg,279,Ford,F12,146,1745,2014,3,1,93,187,787,460
146/1745/2012/cf02f5bd2580c1.jpg,279,Ford,F12,146,1745,2012,2,1,177,118,629,513
146/1745/2014/ecb5eabc6f5759.jpg,279,Ford,F12,146,1745,2014,3,1,57,158,786,448
146/1745/2014/c84abc428622e1.jpg,279,Ford,F12,146,1745,2014,2,1,167,168,622,552
146/1745/2012/1ad7ab0787b883.jpg,279,Ford,F12,146,1745,2012,5,1,79,151,942,592
146/1739/2014/78e6aaebad659f.jpg,280,Ford,F16,146,1739,2014,5,1,10,77,795,507
146/1739/2014/a9a0c62952ba24.jpg,280,Ford,F16,146,1739,2014,5,1,66,111,741,480
146/1739/2014/0643bdf819a8b3.jpg,280,Ford,F16,146,1739,2014,1,1,118,37,694,509
146/1739/2014/de9bfb3086fa5c.jpg,280,Ford,F16,146,1739,2014,4,1,113,196,686,488
146/1739/2014/4870d51a89b2bf.jpg,280,Ford,F16,146,1739,2014,5,1,146,196,649,475
146/1739/2014/b86bf56f9022c8.jpg,280,Ford,F16,146,1739,2014,4,1,53,105,765,525
146/1739/2011/3d009d1eb07f52.jpg,280,Ford,F16,146,1739,2011,1,1,136,74,649,486
146/1739/2014/3f22a6bbc6558a.jpg,280,Ford,F16,146,1739,2014,2,1,183,131,610,530
146/1739/2014/55412713fefd51.jpg,280,Ford,F16,146,1739,2014,5,1,148,133,643,433
146/1739/2011/d07a8b865842c7.jpg,280,Ford,F16,146,1739,2011,3,1,56,234,721,474
146/1739/2011/7c17ec087a6562.jpg,280,Ford,F16,146,1739,2011,2,1,125,116,771,626
146/1739/2014/fbdb59c7ca30d4.jpg,280,Ford,F16,146,1739,2014,1,1,74,37,672,484
146/1739/2014/a04a27b20ee831.jpg,280,Ford,F16,146,1739,2014,3,1,120,182,730,442
146/1739/2014/0e5d014bdd80f5.jpg,280,Ford,F16,146,1739,2014,2,1,146,49,648,510
146/1739/2011/7b758aad5a61bf.jpg,280,Ford,F16,146,1739,2011,5,1,76,190,855,606
146/1739/2011/029982f7fe3649.jpg,280,Ford,F16,146,1739,2011,4,1,55,193,805,615
146/1739/2011/c56039caaedaf1.jpg,280,Ford,F16,146,1739,2011,5,1,127,179,728,500
146/1739/2014/e14b1cfbc22aaa.jpg,280,Ford,F16,146,1739,2014,5,1,140,166,702,483
146/1739/2011/031652602f8860.jpg,280,Ford,F16,146,1739,2011,4,1,112,156,692,473
146/1739/2014/48de234dbfefd5.jpg,280,Ford,F16,146,1739,2014,4,1,123,176,661,468
146/1739/2014/6182479573a4d7.jpg,280,Ford,F16,146,1739,2014,3,1,47,193,730,465
146/1739/2014/fd3d26f7a16c8e.jpg,280,Ford,F16,146,1739,2014,3,1,82,162,736,424
146/1739/2014/23801dd980cfaa.jpg,280,Ford,F16,146,1739,2014,2,1,190,155,603,534
146/1739/2014/b14d653fe63d05.jpg,280,Ford,F16,146,1739,2014,5,1,101,106,708,518
146/1739/2011/e88ae746dd727f.jpg,280,Ford,F16,146,1739,2011,4,1,88,179,821,579
146/1739/2014/4d67984dc4046c.jpg,280,Ford,F16,146,1739,2014,1,1,118,81,646,515
146/1739/2014/6b1cc5862ffb01.jpg,280,Ford,F16,146,1739,2014,4,1,44,32,730,518
146/1739/2011/4d176cd4db0196.jpg,280,Ford,F16,146,1739,2011,5,1,116,212,690,490
146/1739/2014/64dbda67548600.jpg,280,Ford,F16,146,1739,2014,3,1,53,113,740,401
146/1739/2011/d7bcf1c084190a.jpg,280,Ford,F16,146,1739,2011,2,1,140,106,666,548
146/1739/2014/4df9508ddbfae7.jpg,280,Ford,F16,146,1739,2014,-1,1,4,3,591,552
146/1739/2014/9a57ae1815854d.jpg,280,Ford,F16,146,1739,2014,1,1,220,164,580,470
146/1739/2014/5b5bac19188d04.jpg,280,Ford,F16,146,1739,2014,1,1,131,41,654,506
146/1739/2014/b63ea447c443e9.jpg,280,Ford,F16,146,1739,2014,3,1,106,206,688,444
146/1739/2014/2f960692a62585.jpg,280,Ford,F16,146,1739,2014,4,1,30,101,773,492
146/1739/2011/ea6f05f6cc48e7.jpg,280,Ford,F16,146,1739,2011,3,1,33,280,861,573
146/1740/2009/58c6a6e27e08f4.jpg,281,Ford,F99,146,1740,2009,4,1,16,141,736,549
146/1740/2010/c959b0eb0db473.jpg,281,Ford,F99,146,1740,2010,4,1,94,230,678,554
146/1740/2010/1b6ef8ee8ec61f.jpg,281,Ford,F99,146,1740,2010,5,1,129,198,641,518
146/1740/2010/a33131ee3ad947.jpg,281,Ford,F99,146,1740,2010,4,1,90,172,665,486
146/1740/2010/94364dff700807.jpg,281,Ford,F99,146,1740,2010,2,1,203,159,605,523
146/1740/2012/b1574680caa20f.jpg,281,Ford,F99,146,1740,2012,1,1,81,87,720,503
146/1740/2010/f7bec4f257eb76.jpg,281,Ford,F99,146,1740,2010,4,1,77,208,759,492
146/1740/2012/2da57c9779914c.jpg,281,Ford,F99,146,1740,2012,3,1,11,160,895,529
146/1740/2010/6ba34d34a0c1d0.jpg,281,Ford,F99,146,1740,2010,5,1,92,199,695,520
146/1740/2010/e4902d28bc23d2.jpg,281,Ford,F99,146,1740,2010,4,1,188,135,717,498
146/1740/2010/65c9dd542a9d15.jpg,281,Ford,F99,146,1740,2010,3,1,50,133,753,418
146/1740/2012/7bf8b28e0d42cb.jpg,281,Ford,F99,146,1740,2012,4,1,124,136,658,419
146/1740/2010/bbd0da1866badc.jpg,281,Ford,F99,146,1740,2010,1,1,117,43,685,482
146/1740/2009/149d5c87d7ab00.jpg,281,Ford,F99,146,1740,2009,4,1,133,172,712,422
146/1740/2009/fe5d1cc5ac3367.jpg,281,Ford,F99,146,1740,2009,1,1,93,4,706,484
146/1740/2012/e83e8e6e57794f.jpg,281,Ford,F99,146,1740,2012,4,1,29,135,899,626
146/1740/2010/f76b30074338c7.jpg,281,Ford,F99,146,1740,2010,4,1,101,193,689,514
146/1740/2009/9161cac5ba95fa.jpg,281,Ford,F99,146,1740,2009,4,1,133,274,545,508
146/1740/2012/bb98cd939a9a35.jpg,281,Ford,F99,146,1740,2012,1,1,103,47,768,480
146/1740/2010/de33fc1a2afa23.jpg,281,Ford,F99,146,1740,2010,4,1,117,154,734,462
146/1740/2010/f30d135b73fdf1.jpg,281,Ford,F99,146,1740,2010,3,1,126,205,684,424
146/1740/2009/e08e5d39139bbc.jpg,281,Ford,F99,146,1740,2009,2,1,89,11,737,545
146/1740/2010/51d8a970815f16.jpg,281,Ford,F99,146,1740,2010,3,1,110,193,757,448
146/1740/2009/40db05af641453.jpg,281,Ford,F99,146,1740,2009,2,1,70,22,678,484
146/1740/2010/5228f6bff70a65.jpg,281,Ford,F99,146,1740,2010,4,1,124,206,655,466
146/1740/2012/8c2c75a14e9edc.jpg,281,Ford,F99,146,1740,2012,4,1,32,174,877,609
146/1740/2012/07d734a1c26e8f.jpg,281,Ford,F99,146,1740,2012,4,1,57,148,739,495
146/1740/2012/5ad2b499787b36.jpg,281,Ford,F99,146,1740,2012,4,1,258,202,653,465
146/1740/2009/00935cd887fbc3.jpg,281,Ford,F99,146,1740,2009,5,1,59,58,722,484
146/1740/2012/31ef922569f5c1.jpg,281,Ford,F99,146,1740,2012,1,1,212,180,587,488
146/1740/2009/7bb46eeed93514.jpg,281,Ford,F99,146,1740,2009,5,1,47,117,738,530
146/1740/2010/1127eee39ddd18.jpg,281,Ford,F99,146,1740,2010,4,1,53,51,722,467
146/1740/2010/3af0e81398889b.jpg,281,Ford,F99,146,1740,2010,5,1,147,182,708,465
146/1740/2009/ace86ac456e35c.jpg,281,Ford,F99,146,1740,2009,3,1,47,264,757,565
146/1740/2009/8ec44acb165b83.jpg,281,Ford,F99,146,1740,2009,4,1,220,217,773,500
146/1740/2010/1bd9451a592569.jpg,281,Ford,F99,146,1740,2010,4,1,108,117,630,467
146/1740/2009/7a714bf0ea73eb.jpg,281,Ford,F99,146,1740,2009,4,1,22,120,749,484
146/1740/2010/20bd013c9dcc03.jpg,281,Ford,F99,146,1740,2010,5,1,92,167,673,503
146/1740/2010/fe415c51077f43.jpg,281,Ford,F99,146,1740,2010,2,1,191,217,582,563
146/1740/2010/2d9f6a557a7ef2.jpg,281,Ford,F99,146,1740,2010,3,1,150,238,731,470
146/1740/2012/1b5dabddbd6c69.jpg,281,Ford,F99,146,1740,2012,5,1,163,40,558,308
146/1740/2012/1aef51834e074a.jpg,281,Ford,F99,146,1740,2012,3,1,50,88,908,443
146/1740/2010/025388a3c12fe5.jpg,281,Ford,F99,146,1740,2010,2,1,122,56,631,504
146/1740/2010/00e1e7235c7914.jpg,281,Ford,F99,146,1740,2010,5,1,132,90,703,530
146/1740/2010/34fe7c81dc94df.jpg,281,Ford,F99,146,1740,2010,2,1,159,63,612,437
146/1740/2010/88dc665c1c6370.jpg,281,Ford,F99,146,1740,2010,5,1,91,168,653,554
146/1740/2010/d09dc9e9f3fe18.jpg,281,Ford,F99,146,1740,2010,4,1,71,88,739,460
146/1740/2010/1eb226a2a1d6b7.jpg,281,Ford,F99,146,1740,2010,1,1,183,78,682,478
146/1740/2010/08ceefa4b5942e.jpg,281,Ford,F99,146,1740,2010,1,1,154,178,621,553
146/1740/2010/88468031e70a65.jpg,281,Ford,F99,146,1740,2010,1,1,149,48,655,482
146/1740/2010/e1d241bca2d457.jpg,281,Ford,F99,146,1740,2010,4,1,121,214,676,487
146/1740/2009/4a297ec1293c33.jpg,281,Ford,F99,146,1740,2009,4,1,39,192,742,567
146/1740/2012/c50a4150c210c2.jpg,281,Ford,F99,146,1740,2012,4,1,428,125,844,391
146/1740/2012/f074f0fe4ad10b.jpg,281,Ford,F99,146,1740,2012,4,1,276,175,798,529
146/1740/2010/8624ccd7de8756.jpg,281,Ford,F99,146,1740,2010,5,1,136,181,661,491
146/1740/2012/be3fc5b63d03e4.jpg,281,Ford,F99,146,1740,2012,4,1,45,63,670,423
146/1740/2012/a7309728abb31e.jpg,281,Ford,F99,146,1740,2012,1,1,65,89,846,601
146/1740/2010/6985acf4baf226.jpg,281,Ford,F99,146,1740,2010,4,1,119,195,700,509
146/1740/2010/7eb3d36ca1742b.jpg,281,Ford,F99,146,1740,2010,4,1,136,117,714,454
146/1740/2012/09fb3a2e209051.jpg,281,Ford,F99,146,1740,2012,4,1,67,99,861,507
146/1740/2009/8ec1259238856f.jpg,281,Ford,F99,146,1740,2009,4,1,289,146,751,486
146/1740/2012/6116e34b9671e2.jpg,281,Ford,F99,146,1740,2012,4,1,104,188,696,505
146/1740/2010/56fdc897c8092d.jpg,281,Ford,F99,146,1740,2010,4,1,84,75,739,445
122/622/2014/3e3b4a571413b4.jpg,282,Ford,Falcon,122,622,2014,4,1,56,123,751,503
122/622/2008/38f13c8cf1466f.jpg,282,Ford,Falcon,122,622,2008,4,1,160,87,696,453
122/622/2014/0377b3ce520a57.jpg,282,Ford,Falcon,122,622,2014,5,1,45,211,868,586
122/622/2014/44c39f27dd4039.jpg,282,Ford,Falcon,122,622,2014,1,1,136,95,811,600
122/622/2014/e1e70b04f18f14.jpg,282,Ford,Falcon,122,622,2014,5,1,89,84,730,538
122/622/2014/5e7bc80690c122.jpg,282,Ford,Falcon,122,622,2014,4,1,50,180,872,623
122/622/2014/c68eb8a10cf9d6.jpg,282,Ford,Falcon,122,622,2014,4,1,60,209,866,588
122/622/2008/acd01c6731a77b.jpg,282,Ford,Falcon,122,622,2008,5,1,13,210,893,571
122/622/2008/89e7fead8bc422.jpg,282,Ford,Falcon,122,622,2008,1,1,20,1,779,537
122/622/2008/c9eca34a2b4ef0.jpg,282,Ford,Falcon,122,622,2008,4,1,29,122,880,529
122/622/2014/fe967af47650da.jpg,282,Ford,Falcon,122,622,2014,5,1,78,120,834,617
122/622/2008/a7ca4acd87e751.jpg,282,Ford,Falcon,122,622,2008,2,1,167,169,752,624
122/622/2008/a0daa0bc9258bf.jpg,282,Ford,Falcon,122,622,2008,4,1,199,205,528,361
122/622/2008/6053a2d4884ae9.jpg,282,Ford,Falcon,122,622,2008,4,1,119,132,748,473
122/622/2014/b1b0b5273dc2e5.jpg,282,Ford,Falcon,122,622,2014,4,1,46,119,872,585
122/622/2008/b40689ce6b1a09.jpg,282,Ford,Falcon,122,622,2008,1,1,76,55,734,510
122/622/2008/21a854da934ca3.jpg,282,Ford,Falcon,122,622,2008,4,1,57,182,853,548
122/622/2008/dfdfcb9f69f5eb.jpg,282,Ford,Falcon,122,622,2008,4,1,54,144,857,611
122/622/2008/82fc1a9c89087c.jpg,282,Ford,Falcon,122,622,2008,4,1,46,76,636,518
122/622/2014/87eb2b6753716f.jpg,282,Ford,Falcon,122,622,2014,4,1,61,182,850,598
122/622/2008/3991de71fe8854.jpg,282,Ford,Falcon,122,622,2008,1,1,160,64,722,472
122/622/2014/e40251324582ff.jpg,282,Ford,Falcon,122,622,2014,5,1,63,181,732,489
122/622/2008/a6d2073f3dcf9e.jpg,282,Ford,Falcon,122,622,2008,4,1,155,108,657,434
122/622/2014/5ef3a5771a5ebb.jpg,282,Ford,Falcon,122,622,2014,4,1,39,81,774,540
